id,text,date_time,impression_count,like_count,quote_count,reply_count,retweet_count,name,username,Month
1685197165,@42UrdulizFTef @EstiLeon @workinlansummit @TheBridge_Tech @BBK_eus @PSEBizkaia @josebamondarain @grupo_ssi @socialistavasco @PSEBilbao @MtzGra @elcorreo_alava @elcorreo_com Muy buenas interacciones están teniendo las comunidades de las siguientes cuentas que copan el TOP 12 del #WORKinlan 🏆 https://t.co/g8SdZl1vL2,2023-02-17 13:25:58,72,2,0,1,0,Metricool ES ∞,Metricool_es,2023-02
1685197165,@42UrdulizFTef @EstiLeon @workinlansummit @TheBridge_Tech @BBK_eus @PSEBizkaia @josebamondarain @grupo_ssi @socialistavasco @PSEBilbao @MtzGra @elcorreo_alava @elcorreo_com @metxebarria_vg @mjgutierrez_upv @nora_abete @LanDpto @Aranglez21 @Ararteko Ya se superan los 💯 tuits gracias a la ayuda de las 61 cuentas que se animaron a publicar con el #️⃣ #WORKinlan https://t.co/J5zhqTWYYw,2023-02-17 13:26:43,52,2,0,1,0,Metricool ES ∞,Metricool_es,2023-02
1685197165,"@42UrdulizFTef @EstiLeon @workinlansummit @TheBridge_Tech @BBK_eus @PSEBizkaia @josebamondarain @grupo_ssi @socialistavasco @PSEBilbao @MtzGra @elcorreo_alava @elcorreo_com @metxebarria_vg @mjgutierrez_upv @nora_abete @LanDpto @Aranglez21 @Ararteko Victoria, Bilbao y Alcalá de Henares, está acompañado por México 🇲🇽 en el #WORKinlan https://t.co/5AD7H6a9eH",2023-02-17 13:28:00,53,2,0,1,0,Metricool ES ∞,Metricool_es,2023-02
1685197165,"@42UrdulizFTef @EstiLeon @workinlansummit @TheBridge_Tech @BBK_eus @PSEBizkaia @josebamondarain @grupo_ssi @socialistavasco @PSEBilbao @MtzGra @elcorreo_alava @elcorreo_com @metxebarria_vg @mjgutierrez_upv @nora_abete @LanDpto @Aranglez21 @Ararteko En Instagram, las últimas fotografías publicadas del #WORKinlan puedes verlas en la siguiente pantalla 👀 📸 https://t.co/jS6AniB15V",2023-02-17 13:30:41,58,2,0,0,0,Metricool ES ∞,Metricool_es,2023-02
67324480,"@TheBridge_Tech Product Marketing Specialist Online
The Bridge | Digital Talent Accelerator  Madrid 
28.000 - 30.000 €
https://t.co/Ns3Uce2kpZ",2023-02-28 10:24:35,7,0,0,0,0,McCormick,McCormickyAs,2023-02
1099588676181471233,"@TheBridge_Tech @Vacolba , interesante",2023-03-01 07:24:05,12,0,0,0,0,Flor_Turoninos,turoninos,2023-03
1207228796593745920,"Este 14 de Marzo hay meetup en Madrid de @BitcoinTuesday_ , se va a hablar de un proyecto muy interesante para poder realizar desarrollos sobre Bitcoin. En breve se pasarán los detalles
Ir reservando el día y la hora, 7 PM en @TheBridge_Tech",2023-03-02 10:44:35,2331,21,1,2,11,Decentralized ₿丰⚡,decentralized_b,2023-03
2603024598,@decentralized_b @BitcoinTuesday_ @TheBridge_Tech Que suspense! Miniscript?,2023-03-03 05:33:19,182,2,0,2,0,Ricardo Pérez-Marco,rperezmarco,2023-03
1207228796593745920,"@rperezmarco @BitcoinTuesday_ @TheBridge_Tech No, espero que hoy nos digan y se comunique 😬😬 https://t.co/0rFMxwrlo6",2023-03-03 06:54:01,73,0,0,0,0,Decentralized ₿丰⚡,decentralized_b,2023-03
1207228796593745920,"Ya esta publicado el meetup de @BitcoinTuesday_ para este 14 de Marzo a las 7PM en @TheBridge_Tech 
Muy interesante:
""Aplicaciones sobre Bitcoin con Agram Project!
Crea aplicaciones sin necesidad de usar código, sobre el stack de tecnologías de Bitcoin""
 
https://t.co/NQu4cxiPPh",2023-03-03 10:22:22,442,11,1,0,4,Decentralized ₿丰⚡,decentralized_b,2023-03
1207228796593745920,"@rperezmarco @BitcoinTuesday_ @TheBridge_Tech 👇👇
https://t.co/OM7PuFfhhv",2023-03-03 10:26:54,45,0,0,0,0,Decentralized ₿丰⚡,decentralized_b,2023-03
763727449,Hoy me llegó esta estupenda mochila y unos gadgets por pasar el RampUp del #Bootcamp de desarrollo web Gracias a @TheBridge_Tech por este detalle 😱🧑‍💻 #FullStackDeveloper https://t.co/0NY1BjTBHH,2023-03-03 15:13:49,10,0,0,0,0,Omar Landaeta,OmarjLand,2023-03
1003872445,"El meetup del jueves 9 de marzo con @ToniDorta se realizará finalmente @TheBridge_Tech 😄
Nos sentimos tremendamente agradecidos por su generosidad.
¡Nos vemos este jueves!",2023-03-04 11:22:58,1068,9,1,1,3,Pau Mugarra,PauMugarra,2023-03
276656109,@PauMugarra @ToniDorta @TheBridge_Tech https://t.co/qv4oryC9i3,2023-03-04 14:08:54,28,2,0,0,0,"Jorge Ordovás (🌸, 🌿)",joobid,2023-03
925597948410580993,@nodosenlared @snowded @TheBridge_Tech Muy buena foto desde el Círculo de Bellas Artes,2023-03-04 22:32:56,35,1,0,0,0,Valerio Rocco Lozano,RoccoLozano,2023-03
41545659,"Encuentro de la @mlopscommunity en Madrid: ""MLOPs: desde las trincheras"" https://t.co/CHojEAs7ij en @TheBridge_Tech Ven a conocer la práctica #MLOps en Correcto., @Busuu @wallapop https://t.co/odie5CAuHU",2023-03-06 08:48:56,90,3,0,0,1,Mario Lopez de Avila,nodosenlared,2023-03
1585726199485140993,"¡Por fin podemos publicar el cartel con los ponentes para el #cybersecTalks! Si estás interesadx en alguna de las temáticas que aparecen no dudes en venir, es totalmente gratuito gracias al patrocinio de @TheBridge_Tech y la colaboración de @epsUPO @pablodeolavide 
(+ info abajo) https://t.co/JF85MDGmXc",2023-03-06 10:38:30,950,5,1,1,3,Asociación de Estudiantes de Software Libre UPO,ESOLIUPO,2023-03
1585726199485140993,"Las inscripciones se realizarán por Eventbrite. Cualquier duda estamos por MD o al correo info@esoliupo.es
https://t.co/xhVr7VXcF3

@epsUPO @TheBridge_Tech",2023-03-06 10:38:30,31,0,0,0,0,Asociación de Estudiantes de Software Libre UPO,ESOLIUPO,2023-03
936539844079218688,"¡Hola #dataholics! La primavera trompetera se siente por las esquinas🌼y para celebrarlo estamos organizando una nueva edición de #Databeers (¡y van 19!):

📅Jueves 23/03 19.00
📍 @sngular #Sevilla 
🍻 by @opensistemas y @TheBridge_Tech 

¡INSCRÍBETE! https://t.co/fK5QNZzE5m",2023-03-07 17:16:14,357,8,1,0,3,DatabeerSVQ,DatabeerSVQ,2023-03
